row,col,state,conductance_s
56,116,Roff,1.000000000000e-06
56,117,Ron,1.000000000000e-03
56,118,Roff,1.000000000000e-06
56,119,Ron,1.000000000000e-03
56,120,Roff,1.000000000000e-06
56,121,Ron,1.000000000000e-03
56,122,Ron,1.000000000000e-03
56,123,Ron,1.000000000000e-03
56,124,Ron,1.000000000000e-03
56,125,Roff,1.000000000000e-06
56,126,Ron,1.000000000000e-03
56,127,Ron,1.000000000000e-03
57,0,Roff,1.000000000000e-06
57,1,Ron,1.000000000000e-03
57,2,Roff,1.000000000000e-06
57,3,Ron,1.000000000000e-03
57,4,Ron,1.000000000000e-03
57,5,Roff,1.000000000000e-06
57,6,Roff,1.000000000000e-06
57,7,Roff,1.000000000000e-06
57,8,Ron,1.000000000000e-03
57,9,Ron,1.000000000000e-03
57,10,Ron,1.000000000000e-03
57,11,Roff,1.000000000000e-06
57,12,Roff,1.000000000000e-06
57,13,Roff,1.000000000000e-06
57,14,Roff,1.000000000000e-06
57,15,Ron,1.000000000000e-03
57,16,Roff,1.000000000000e-06
57,17,Roff,1.000000000000e-06
57,18,Roff,1.000000000000e-06
57,19,Roff,1.000000000000e-06
57,20,Roff,1.000000000000e-06
57,21,Ron,1.000000000000e-03
57,22,Ron,1.000000000000e-03
57,23,Roff,1.000000000000e-06
57,24,Ron,1.000000000000e-03
57,25,Ron,1.000000000000e-03
57,26,Ron,1.000000000000e-03
57,27,Ron,1.000000000000e-03
57,28,Ron,1.000000000000e-03
57,29,Ron,1.000000000000e-03
57,30,Roff,1.000000000000e-06
57,31,Roff,1.000000000000e-06
57,32,Roff,1.000000000000e-06
57,33,Roff,1.000000000000e-06
57,34,Ron,1.000000000000e-03
57,35,Roff,1.000000000000e-06
57,36,Ron,1.000000000000e-03
57,37,Roff,1.000000000000e-06
57,38,Roff,1.000000000000e-06
57,39,Roff,1.000000000000e-06
57,40,Ron,1.000000000000e-03
57,41,Ron,1.000000000000e-03
57,42,Roff,1.000000000000e-06
57,43,Roff,1.000000000000e-06
57,44,Roff,1.000000000000e-06
57,45,Roff,1.000000000000e-06
57,46,Ron,1.000000000000e-03
57,47,Roff,1.000000000000e-06
57,48,Ron,1.000000000000e-03
57,49,Roff,1.000000000000e-06
57,50,Roff,1.000000000000e-06
57,51,Roff,1.000000000000e-06
57,52,Ron,1.000000000000e-03
57,53,Roff,1.000000000000e-06
57,54,Ron,1.000000000000e-03
57,55,Ron,1.000000000000e-03
57,56,Roff,1.000000000000e-06
57,57,Ron,1.000000000000e-03
57,58,Ron,1.000000000000e-03
57,59,Roff,1.000000000000e-06
57,60,Ron,1.000000000000e-03
57,61,Ron,1.000000000000e-03
57,62,Ron,1.000000000000e-03
57,63,Ron,1.000000000000e-03
57,64,Roff,1.000000000000e-06
57,65,Roff,1.000000000000e-06
57,66,Roff,1.000000000000e-06
57,67,Roff,1.000000000000e-06
57,68,Ron,1.000000000000e-03
57,69,Ron,1.000000000000e-03
57,70,Roff,1.000000000000e-06
57,71,Ron,1.000000000000e-03
57,72,Roff,1.000000000000e-06
57,73,Ron,1.000000000000e-03
57,74,Ron,1.000000000000e-03
57,75,Roff,1.000000000000e-06
57,76,Ron,1.000000000000e-03
57,77,Roff,1.000000000000e-06
57,78,Ron,1.000000000000e-03
57,79,Roff,1.000000000000e-06
57,80,Roff,1.000000000000e-06
57,81,Ron,1.000000000000e-03
57,82,Roff,1.000000000000e-06
57,83,Roff,1.000000000000e-06
57,84,Roff,1.000000000000e-06
57,85,Roff,1.000000000000e-06
57,86,Roff,1.000000000000e-06
57,87,Roff,1.000000000000e-06
57,88,Ron,1.000000000000e-03
57,89,Ron,1.000000000000e-03
57,90,Roff,1.000000000000e-06
57,91,Ron,1.000000000000e-03
57,92,Roff,1.000000000000e-06
57,93,Roff,1.000000000000e-06
57,94,Roff,1.000000000000e-06
57,95,Roff,1.000000000000e-06
57,96,Roff,1.000000000000e-06
57,97,Ron,1.000000000000e-03
57,98,Ron,1.000000000000e-03
57,99,Roff,1.000000000000e-06
57,100,Ron,1.000000000000e-03
57,101,Ron,1.000000000000e-03
57,102,Ron,1.000000000000e-03
57,103,Roff,1.000000000000e-06
57,104,Ron,1.000000000000e-03
57,105,Roff,1.000000000000e-06
57,106,Roff,1.000000000000e-06
57,107,Ron,1.000000000000e-03
57,108,Ron,1.000000000000e-03
57,109,Ron,1.000000000000e-03
57,110,Roff,1.000000000000e-06
57,111,Ron,1.000000000000e-03
57,112,Roff,1.000000000000e-06
57,113,Roff,1.000000000000e-06
57,114,Roff,1.000000000000e-06
57,115,Ron,1.000000000000e-03
57,116,Roff,1.000000000000e-06
57,117,Ron,1.000000000000e-03
57,118,Roff,1.000000000000e-06
57,119,Roff,1.000000000000e-06
57,120,Ron,1.000000000000e-03
57,121,Ron,1.000000000000e-03
57,122,Roff,1.000000000000e-06
57,123,Roff,1.000000000000e-06
57,124,Ron,1.000000000000e-03
57,125,Roff,1.000000000000e-06
57,126,Roff,1.000000000000e-06
57,127,Ron,1.000000000000e-03
58,0,Ron,1.000000000000e-03
58,1,Roff,1.000000000000e-06
58,2,Roff,1.000000000000e-06
58,3,Roff,1.000000000000e-06
58,4,Roff,1.000000000000e-06
58,5,Ron,1.000000000000e-03
58,6,Ron,1.000000000000e-03
58,7,Ron,1.000000000000e-03
58,8,Roff,1.000000000000e-06
58,9,Ron,1.000000000000e-03
58,10,Ron,1.000000000000e-03
58,11,Roff,1.000000000000e-06
58,12,Roff,1.000000000000e-06
58,13,Ron,1.000000000000e-03
58,14,Ron,1.000000000000e-03
58,15,Ron,1.000000000000e-03
58,16,Ron,1.000000000000e-03
58,17,Roff,1.000000000000e-06
58,18,Ron,1.000000000000e-03
58,19,Ron,1.000000000000e-03
58,20,Roff,1.000000000000e-06
58,21,Roff,1.000000000000e-06
58,22,Ron,1.000000000000e-03
58,23,Ron,1.000000000000e-03
58,24,Ron,1.000000000000e-03
58,25,Roff,1.000000000000e-06
58,26,Ron,1.000000000000e-03
58,27,Roff,1.000000000000e-06
58,28,Ron,1.000000000000e-03
58,29,Ron,1.000000000000e-03
58,30,Roff,1.000000000000e-06
58,31,Roff,1.000000000000e-06
58,32,Roff,1.000000000000e-06
58,33,Roff,1.000000000000e-06
58,34,Roff,1.000000000000e-06
58,35,Ron,1.000000000000e-03
58,36,Ron,1.000000000000e-03
58,37,Roff,1.000000000000e-06
58,38,Roff,1.000000000000e-06
58,39,Ron,1.000000000000e-03
58,40,Ron,1.000000000000e-03
58,41,Roff,1.000000000000e-06
58,42,Ron,1.000000000000e-03
58,43,Ron,1.000000000000e-03
58,44,Ron,1.000000000000e-03
58,45,Roff,1.000000000000e-06
58,46,Ron,1.000000000000e-03
58,47,Ron,1.000000000000e-03
58,48,Ron,1.000000000000e-03
58,49,Roff,1.000000000000e-06
58,50,Ron,1.000000000000e-03
58,51,Roff,1.000000000000e-06
58,52,Roff,1.000000000000e-06
58,53,Ron,1.000000000000e-03
58,54,Ron,1.000000000000e-03
58,55,Roff,1.000000000000e-06
58,56,Roff,1.000000000000e-06
58,57,Ron,1.000000000000e-03
58,58,Roff,1.000000000000e-06
58,59,Ron,1.000000000000e-03
58,60,Ron,1.000000000000e-03
58,61,Roff,1.000000000000e-06
58,62,Roff,1.000000000000e-06
58,63,Ron,1.000000000000e-03
58,64,Ron,1.000000000000e-03
58,65,Ron,1.000000000000e-03
58,66,Roff,1.000000000000e-06
58,67,Ron,1.000000000000e-03
58,68,Ron,1.000000000000e-03
58,69,Ron,1.000000000000e-03
58,70,Ron,1.000000000000e-03
58,71,Roff,1.000000000000e-06
58,72,Ron,1.000000000000e-03
58,73,Ron,1.000000000000e-03
58,74,Ron,1.000000000000e-03
58,75,Ron,1.000000000000e-03
58,76,Ron,1.000000000000e-03
58,77,Roff,1.000000000000e-06
58,78,Roff,1.000000000000e-06
58,79,Ron,1.000000000000e-03
58,80,Ron,1.000000000000e-03
58,81,Roff,1.000000000000e-06
58,82,Ron,1.000000000000e-03
58,83,Roff,1.000000000000e-06
58,84,Ron,1.000000000000e-03
58,85,Ron,1.000000000000e-03
58,86,Ron,1.000000000000e-03
58,87,Ron,1.000000000000e-03
58,88,Ron,1.000000000000e-03
58,89,Roff,1.000000000000e-06
58,90,Roff,1.000000000000e-06
58,91,Ron,1.000000000000e-03
58,92,Roff,1.000000000000e-06
58,93,Roff,1.000000000000e-06
58,94,Ron,1.000000000000e-03
58,95,Ron,1.000000000000e-03
58,96,Ron,1.000000000000e-03
58,97,Ron,1.000000000000e-03
58,98,Ron,1.000000000000e-03
58,99,Roff,1.000000000000e-06
58,100,Roff,1.000000000000e-06
58,101,Roff,1.000000000000e-06
58,102,Roff,1.000000000000e-06
58,103,Roff,1.000000000000e-06
58,104,Ron,1.000000000000e-03
58,105,Ron,1.000000000000e-03
58,106,Ron,1.000000000000e-03
58,107,Roff,1.000000000000e-06
58,108,Roff,1.000000000000e-06
58,109,Roff,1.000000000000e-06
58,110,Roff,1.000000000000e-06
58,111,Roff,1.000000000000e-06
58,112,Roff,1.000000000000e-06
58,113,Roff,1.000000000000e-06
58,114,Roff,1.000000000000e-06
58,115,Roff,1.000000000000e-06
58,116,Roff,1.000000000000e-06
58,117,Roff,1.000000000000e-06
58,118,Ron,1.000000000000e-03
58,119,Ron,1.000000000000e-03
58,120,Roff,1.000000000000e-06
58,121,Ron,1.000000000000e-03
58,122,Roff,1.000000000000e-06
58,123,Ron,1.000000000000e-03
58,124,Ron,1.000000000000e-03
58,125,Ron,1.000000000000e-03
58,126,Roff,1.000000000000e-06
58,127,Ron,1.000000000000e-03
59,0,Roff,1.000000000000e-06
59,1,Roff,1.000000000000e-06
59,2,Ron,1.000000000000e-03
59,3,Roff,1.000000000000e-06
59,4,Roff,1.000000000000e-06
59,5,Roff,1.000000000000e-06
59,6,Roff,1.000000000000e-06
59,7,Ron,1.000000000000e-03
59,8,Roff,1.000000000000e-06
59,9,Roff,1.000000000000e-06
59,10,Ron,1.000000000000e-03
59,11,Ron,1.000000000000e-03
59,12,Ron,1.000000000000e-03
59,13,Roff,1.000000000000e-06
59,14,Roff,1.000000000000e-06
59,15,Ron,1.000000000000e-03
59,16,Ron,1.000000000000e-03
59,17,Ron,1.000000000000e-03
59,18,Roff,1.000000000000e-06
59,19,Roff,1.000000000000e-06
59,20,Roff,1.000000000000e-06
59,21,Roff,1.000000000000e-06
59,22,Ron,1.000000000000e-03
59,23,Roff,1.000000000000e-06
59,24,Roff,1.000000000000e-06
59,25,Roff,1.000000000000e-06
59,26,Roff,1.000000000000e-06
59,27,Roff,1.000000000000e-06
59,28,Roff,1.000000000000e-06
59,29,Roff,1.000000000000e-06
59,30,Ron,1.000000000000e-03
59,31,Roff,1.000000000000e-06
59,32,Ron,1.000000000000e-03
59,33,Ron,1.000000000000e-03
59,34,Ron,1.000000000000e-03
59,35,Ron,1.000000000000e-03
59,36,Roff,1.000000000000e-06
59,37,Roff,1.000000000000e-06
59,38,Roff,1.000000000000e-06
59,39,Ron,1.000000000000e-03
59,40,Roff,1.000000000000e-06
59,41,Ron,1.000000000000e-03
59,42,Ron,1.000000000000e-03
59,43,Roff,1.000000000000e-06
59,44,Ron,1.000000000000e-03
59,45,Roff,1.000000000000e-06
59,46,Roff,1.000000000000e-06
59,47,Ron,1.000000000000e-03
59,48,Ron,1.000000000000e-03
59,49,Ron,1.000000000000e-03
59,50,Roff,1.000000000000e-06
59,51,Roff,1.000000000000e-06
59,52,Ron,1.000000000000e-03
59,53,Ron,1.000000000000e-03
59,54,Ron,1.000000000000e-03
59,55,Roff,1.000000000000e-06
59,56,Ron,1.000000000000e-03
59,57,Roff,1.000000000000e-06
59,58,Roff,1.000000000000e-06
59,59,Ron,1.000000000000e-03
59,60,Ron,1.000000000000e-03
59,61,Roff,1.000000000000e-06
59,62,Roff,1.000000000000e-06
59,63,Roff,1.000000000000e-06
59,64,Ron,1.000000000000e-03
59,65,Roff,1.000000000000e-06
59,66,Roff,1.000000000000e-06
59,67,Roff,1.000000000000e-06
59,68,Roff,1.000000000000e-06
59,69,Roff,1.000000000000e-06
59,70,Roff,1.000000000000e-06
59,71,Roff,1.000000000000e-06
59,72,Roff,1.000000000000e-06
59,73,Ron,1.000000000000e-03
59,74,Ron,1.000000000000e-03
59,75,Roff,1.000000000000e-06
59,76,Ron,1.000000000000e-03
59,77,Ron,1.000000000000e-03
59,78,Roff,1.000000000000e-06
59,79,Roff,1.000000000000e-06
59,80,Roff,1.000000000000e-06
59,81,Roff,1.000000000000e-06
59,82,Ron,1.000000000000e-03
59,83,Roff,1.000000000000e-06
59,84,Ron,1.000000000000e-03
59,85,Ron,1.000000000000e-03
59,86,Roff,1.000000000000e-06
59,87,Roff,1.000000000000e-06
59,88,Roff,1.000000000000e-06
59,89,Ron,1.000000000000e-03
59,90,Ron,1.000000000000e-03
59,91,Roff,1.000000000000e-06
59,92,Ron,1.000000000000e-03
59,93,Roff,1.000000000000e-06
59,94,Ron,1.000000000000e-03
59,95,Ron,1.000000000000e-03
59,96,Ron,1.000000000000e-03
59,97,Roff,1.000000000000e-06
59,98,Ron,1.000000000000e-03
59,99,Ron,1.000000000000e-03
59,100,Roff,1.000000000000e-06
59,101,Ron,1.000000000000e-03
59,102,Ron,1.000000000000e-03
59,103,Roff,1.000000000000e-06
59,104,Ron,1.000000000000e-03
59,105,Ron,1.000000000000e-03
59,106,Ron,1.000000000000e-03
59,107,Roff,1.000000000000e-06
59,108,Ron,1.000000000000e-03
59,109,Ron,1.000000000000e-03
59,110,Roff,1.000000000000e-06
59,111,Ron,1.000000000000e-03
59,112,Ron,1.000000000000e-03
59,113,Ron,1.000000000000e-03
59,114,Ron,1.000000000000e-03
59,115,Ron,1.000000000000e-03
59,116,Ron,1.000000000000e-03
59,117,Ron,1.000000000000e-03
59,118,Roff,1.000000000000e-06
59,119,Roff,1.000000000000e-06
59,120,Ron,1.000000000000e-03
59,121,Roff,1.000000000000e-06
59,122,Ron,1.000000000000e-03
59,123,Roff,1.000000000000e-06
59,124,Ron,1.000000000000e-03
59,125,Ron,1.000000000000e-03
59,126,Roff,1.000000000000e-06
59,127,Ron,1.000000000000e-03
60,0,Ron,1.000000000000e-03
60,1,Ron,1.000000000000e-03
60,2,Ron,1.000000000000e-03
60,3,Roff,1.000000000000e-06
60,4,Roff,1.000000000000e-06
60,5,Ron,1.000000000000e-03
60,6,Ron,1.000000000000e-03
60,7,Ron,1.000000000000e-03
60,8,Ron,1.000000000000e-03
60,9,Roff,1.000000000000e-06
60,10,Ron,1.000000000000e-03
60,11,Ron,1.000000000000e-03
60,12,Ron,1.000000000000e-03
60,13,Ron,1.000000000000e-03
60,14,Ron,1.000000000000e-03
60,15,Ron,1.000000000000e-03
60,16,Roff,1.000000000000e-06
60,17,Roff,1.000000000000e-06
60,18,Roff,1.000000000000e-06
60,19,Roff,1.000000000000e-06
60,20,Ron,1.000000000000e-03
60,21,Ron,1.000000000000e-03
60,22,Ron,1.000000000000e-03
60,23,Ron,1.000000000000e-03
60,24,Roff,1.000000000000e-06
60,25,Ron,1.000000000000e-03
60,26,Ron,1.000000000000e-03
60,27,Ron,1.000000000000e-03
60,28,Ron,1.000000000000e-03
60,29,Ron,1.000000000000e-03
60,30,Roff,1.000000000000e-06
60,31,Ron,1.000000000000e-03
60,32,Roff,1.000000000000e-06
60,33,Roff,1.000000000000e-06
60,34,Roff,1.000000000000e-06
60,35,Ron,1.000000000000e-03
60,36,Ron,1.000000000000e-03
60,37,Roff,1.000000000000e-06
60,38,Ron,1.000000000000e-03
60,39,Roff,1.000000000000e-06
60,40,Roff,1.000000000000e-06
60,41,Ron,1.000000000000e-03
60,42,Ron,1.000000000000e-03
60,43,Roff,1.000000000000e-06
60,44,Roff,1.000000000000e-06
60,45,Roff,1.000000000000e-06
60,46,Roff,1.000000000000e-06
60,47,Roff,1.000000000000e-06
60,48,Ron,1.000000000000e-03
60,49,Roff,1.000000000000e-06
60,50,Ron,1.000000000000e-03
60,51,Ron,1.000000000000e-03
60,52,Ron,1.000000000000e-03
60,53,Ron,1.000000000000e-03
60,54,Roff,1.000000000000e-06
60,55,Ron,1.000000000000e-03
60,56,Ron,1.000000000000e-03
60,57,Ron,1.000000000000e-03
60,58,Roff,1.000000000000e-06
60,59,Roff,1.000000000000e-06
60,60,Roff,1.000000000000e-06
60,61,Ron,1.000000000000e-03
60,62,Roff,1.000000000000e-06
60,63,Ron,1.000000000000e-03
60,64,Ron,1.000000000000e-03
60,65,Roff,1.000000000000e-06
60,66,Roff,1.000000000000e-06
60,67,Ron,1.000000000000e-03
60,68,Roff,1.000000000000e-06
60,69,Roff,1.000000000000e-06
60,70,Ron,1.000000000000e-03
60,71,Roff,1.000000000000e-06
60,72,Ron,1.000000000000e-03
60,73,Ron,1.000000000000e-03
60,74,Ron,1.000000000000e-03
60,75,Ron,1.000000000000e-03
60,76,Ron,1.000000000000e-03
60,77,Ron,1.000000000000e-03
60,78,Ron,1.000000000000e-03
60,79,Ron,1.000000000000e-03
60,80,Roff,1.000000000000e-06
60,81,Roff,1.000000000000e-06
60,82,Roff,1.000000000000e-06
60,83,Roff,1.000000000000e-06
60,84,Roff,1.000000000000e-06
60,85,Ron,1.000000000000e-03
60,86,Roff,1.000000000000e-06
60,87,Ron,1.000000000000e-03
60,88,Ron,1.000000000000e-03
60,89,Roff,1.000000000000e-06
60,90,Roff,1.000000000000e-06
60,91,Roff,1.000000000000e-06
60,92,Roff,1.000000000000e-06
60,93,Ron,1.000000000000e-03
60,94,Ron,1.000000000000e-03
60,95,Ron,1.000000000000e-03
60,96,Roff,1.000000000000e-06
60,97,Roff,1.000000000000e-06
60,98,Roff,1.000000000000e-06
60,99,Roff,1.000000000000e-06
60,100,Ron,1.000000000000e-03
60,101,Roff,1.000000000000e-06
60,102,Roff,1.000000000000e-06
60,103,Roff,1.000000000000e-06
60,104,Roff,1.000000000000e-06
60,105,Roff,1.000000000000e-06
60,106,Ron,1.000000000000e-03
60,107,Roff,1.000000000000e-06
60,108,Roff,1.000000000000e-06
60,109,Roff,1.000000000000e-06
60,110,Ron,1.000000000000e-03
60,111,Roff,1.000000000000e-06
60,112,Ron,1.000000000000e-03
60,113,Roff,1.000000000000e-06
60,114,Ron,1.000000000000e-03
60,115,Roff,1.000000000000e-06
60,116,Ron,1.000000000000e-03
60,117,Roff,1.000000000000e-06
60,118,Roff,1.000000000000e-06
60,119,Ron,1.000000000000e-03
60,120,Ron,1.000000000000e-03
60,121,Ron,1.000000000000e-03
60,122,Ron,1.000000000000e-03
60,123,Ron,1.000000000000e-03
60,124,Roff,1.000000000000e-06
60,125,Roff,1.000000000000e-06
60,126,Ron,1.000000000000e-03
60,127,Ron,1.000000000000e-03
61,0,Roff,1.000000000000e-06
61,1,Roff,1.000000000000e-06
61,2,Roff,1.000000000000e-06
61,3,Roff,1.000000000000e-06
61,4,Ron,1.000000000000e-03
61,5,Roff,1.000000000000e-06
61,6,Roff,1.000000000000e-06
61,7,Roff,1.000000000000e-06
61,8,Roff,1.000000000000e-06
61,9,Roff,1.000000000000e-06
61,10,Roff,1.000000000000e-06
61,11,Roff,1.000000000000e-06
61,12,Ron,1.000000000000e-03
61,13,Roff,1.000000000000e-06
61,14,Ron,1.000000000000e-03
61,15,Roff,1.000000000000e-06
61,16,Ron,1.000000000000e-03
61,17,Ron,1.000000000000e-03
61,18,Ron,1.000000000000e-03
61,19,Ron,1.000000000000e-03
61,20,Ron,1.000000000000e-03
61,21,Ron,1.000000000000e-03
61,22,Roff,1.000000000000e-06
61,23,Ron,1.000000000000e-03
61,24,Ron,1.000000000000e-03
61,25,Roff,1.000000000000e-06
61,26,Ron,1.000000000000e-03
61,27,Roff,1.000000000000e-06
61,28,Roff,1.000000000000e-06
61,29,Ron,1.000000000000e-03
61,30,Roff,1.000000000000e-06
61,31,Roff,1.000000000000e-06
61,32,Ron,1.000000000000e-03
61,33,Roff,1.000000000000e-06
61,34,Roff,1.000000000000e-06
61,35,Ron,1.000000000000e-03
61,36,Roff,1.000000000000e-06
61,37,Roff,1.000000000000e-06
61,38,Ron,1.000000000000e-03
61,39,Ron,1.000000000000e-03
61,40,Roff,1.000000000000e-06
61,41,Ron,1.000000000000e-03
61,42,Roff,1.000000000000e-06
61,43,Roff,1.000000000000e-06
61,44,Roff,1.000000000000e-06
61,45,Roff,1.000000000000e-06
61,46,Ron,1.000000000000e-03
61,47,Ron,1.000000000000e-03
61,48,Ron,1.000000000000e-03
61,49,Roff,1.000000000000e-06
61,50,Ron,1.000000000000e-03
61,51,Ron,1.000000000000e-03
61,52,Ron,1.000000000000e-03
61,53,Roff,1.000000000000e-06
61,54,Roff,1.000000000000e-06
61,55,Ron,1.000000000000e-03
61,56,Ron,1.000000000000e-03
61,57,Ron,1.000000000000e-03
61,58,Roff,1.000000000000e-06
61,59,Roff,1.000000000000e-06
61,60,Ron,1.000000000000e-03
61,61,Ron,1.000000000000e-03
61,62,Roff,1.000000000000e-06
61,63,Ron,1.000000000000e-03
61,64,Roff,1.000000000000e-06
61,65,Ron,1.000000000000e-03
61,66,Ron,1.000000000000e-03
61,67,Roff,1.000000000000e-06
61,68,Roff,1.000000000000e-06
61,69,Roff,1.000000000000e-06
61,70,Roff,1.000000000000e-06
61,71,Ron,1.000000000000e-03
61,72,Ron,1.000000000000e-03
61,73,Roff,1.000000000000e-06
61,74,Ron,1.000000000000e-03
61,75,Roff,1.000000000000e-06
61,76,Ron,1.000000000000e-03
61,77,Ron,1.000000000000e-03
61,78,Roff,1.000000000000e-06
61,79,Ron,1.000000000000e-03
61,80,Ron,1.000000000000e-03
61,81,Ron,1.000000000000e-03
61,82,Ron,1.000000000000e-03
61,83,Roff,1.000000000000e-06
61,84,Ron,1.000000000000e-03
61,85,Roff,1.000000000000e-06
61,86,Roff,1.000000000000e-06
61,87,Roff,1.000000000000e-06
61,88,Roff,1.000000000000e-06
61,89,Ron,1.000000000000e-03
61,90,Ron,1.000000000000e-03
61,91,Roff,1.000000000000e-06
61,92,Roff,1.000000000000e-06
61,93,Ron,1.000000000000e-03
61,94,Ron,1.000000000000e-03
61,95,Roff,1.000000000000e-06
61,96,Roff,1.000000000000e-06
61,97,Ron,1.000000000000e-03
61,98,Ron,1.000000000000e-03
61,99,Roff,1.000000000000e-06
61,100,Roff,1.000000000000e-06
61,101,Roff,1.000000000000e-06
61,102,Ron,1.000000000000e-03
61,103,Roff,1.000000000000e-06
61,104,Ron,1.000000000000e-03
61,105,Ron,1.000000000000e-03
61,106,Roff,1.000000000000e-06
61,107,Ron,1.000000000000e-03
61,108,Ron,1.000000000000e-03
61,109,Ron,1.000000000000e-03
61,110,Roff,1.000000000000e-06
61,111,Roff,1.000000000000e-06
61,112,Ron,1.000000000000e-03
61,113,Ron,1.000000000000e-03
61,114,Ron,1.000000000000e-03
61,115,Roff,1.000000000000e-06
61,116,Ron,1.000000000000e-03
61,117,Roff,1.000000000000e-06
61,118,Ron,1.000000000000e-03
61,119,Ron,1.000000000000e-03
61,120,Roff,1.000000000000e-06
61,121,Ron,1.000000000000e-03
61,122,Roff,1.000000000000e-06
61,123,Ron,1.000000000000e-03
61,124,Ron,1.000000000000e-03
61,125,Ron,1.000000000000e-03
61,126,Ron,1.000000000000e-03
61,127,Roff,1.000000000000e-06
62,0,Ron,1.000000000000e-03
62,1,Ron,1.000000000000e-03
62,2,Ron,1.000000000000e-03
62,3,Ron,1.000000000000e-03
62,4,Roff,1.000000000000e-06
62,5,Ron,1.000000000000e-03
62,6,Roff,1.000000000000e-06
62,7,Ron,1.000000000000e-03
62,8,Roff,1.000000000000e-06
62,9,Roff,1.000000000000e-06
62,10,Roff,1.000000000000e-06
62,11,Roff,1.000000000000e-06
62,12,Ron,1.000000000000e-03
62,13,Roff,1.000000000000e-06
62,14,Ron,1.000000000000e-03
62,15,Roff,1.000000000000e-06
62,16,Ron,1.000000000000e-03
62,17,Ron,1.000000000000e-03
62,18,Roff,1.000000000000e-06
62,19,Ron,1.000000000000e-03
62,20,Ron,1.000000000000e-03
62,21,Roff,1.000000000000e-06
62,22,Ron,1.000000000000e-03
62,23,Ron,1.000000000000e-03
62,24,Ron,1.000000000000e-03
62,25,Roff,1.000000000000e-06
62,26,Ron,1.000000000000e-03
62,27,Ron,1.000000000000e-03
62,28,Ron,1.000000000000e-03
62,29,Ron,1.000000000000e-03
62,30,Ron,1.000000000000e-03
62,31,Ron,1.000000000000e-03
62,32,Roff,1.000000000000e-06
62,33,Ron,1.000000000000e-03
62,34,Ron,1.000000000000e-03
62,35,Roff,1.000000000000e-06
62,36,Ron,1.000000000000e-03
62,37,Ron,1.000000000000e-03
62,38,Ron,1.000000000000e-03
62,39,Roff,1.000000000000e-06
62,40,Roff,1.000000000000e-06
62,41,Ron,1.000000000000e-03
62,42,Roff,1.000000000000e-06
62,43,Ron,1.000000000000e-03
62,44,Roff,1.000000000000e-06
62,45,Ron,1.000000000000e-03
62,46,Roff,1.000000000000e-06
62,47,Roff,1.000000000000e-06
62,48,Ron,1.000000000000e-03
62,49,Ron,1.000000000000e-03
62,50,Ron,1.000000000000e-03
62,51,Roff,1.000000000000e-06
62,52,Ron,1.000000000000e-03
62,53,Ron,1.000000000000e-03
62,54,Ron,1.000000000000e-03
62,55,Ron,1.000000000000e-03
62,56,Ron,1.000000000000e-03
62,57,Roff,1.000000000000e-06
62,58,Roff,1.000000000000e-06
62,59,Ron,1.000000000000e-03
62,60,Ron,1.000000000000e-03
62,61,Ron,1.000000000000e-03
62,62,Ron,1.000000000000e-03
62,63,Ron,1.000000000000e-03
62,64,Ron,1.000000000000e-03
62,65,Ron,1.000000000000e-03
62,66,Roff,1.000000000000e-06
62,67,Ron,1.000000000000e-03
62,68,Roff,1.000000000000e-06
62,69,Ron,1.000000000000e-03
62,70,Ron,1.000000000000e-03
62,71,Roff,1.000000000000e-06
62,72,Roff,1.000000000000e-06
62,73,Ron,1.000000000000e-03
62,74,Roff,1.000000000000e-06
62,75,Ron,1.000000000000e-03
62,76,Ron,1.000000000000e-03
62,77,Ron,1.000000000000e-03
62,78,Ron,1.000000000000e-03
62,79,Roff,1.000000000000e-06
62,80,Ron,1.000000000000e-03
62,81,Roff,1.000000000000e-06
62,82,Roff,1.000000000000e-06
62,83,Roff,1.000000000000e-06
62,84,Ron,1.000000000000e-03
62,85,Ron,1.000000000000e-03
62,86,Roff,1.000000000000e-06
62,87,Roff,1.000000000000e-06
62,88,Ron,1.000000000000e-03
62,89,Ron,1.000000000000e-03
62,90,Ron,1.000000000000e-03
62,91,Ron,1.000000000000e-03
62,92,Roff,1.000000000000e-06
62,93,Roff,1.000000000000e-06
62,94,Roff,1.000000000000e-06
62,95,Roff,1.000000000000e-06
62,96,Roff,1.000000000000e-06
62,97,Ron,1.000000000000e-03
62,98,Roff,1.000000000000e-06
62,99,Ron,1.000000000000e-03
62,100,Ron,1.000000000000e-03
62,101,Roff,1.000000000000e-06
62,102,Ron,1.000000000000e-03
62,103,Ron,1.000000000000e-03
62,104,Ron,1.000000000000e-03
62,105,Roff,1.000000000000e-06
62,106,Ron,1.000000000000e-03
62,107,Ron,1.000000000000e-03
62,108,Ron,1.000000000000e-03
62,109,Roff,1.000000000000e-06
62,110,Ron,1.000000000000e-03
62,111,Ron,1.000000000000e-03
62,112,Roff,1.000000000000e-06
62,113,Roff,1.000000000000e-06
62,114,Roff,1.000000000000e-06
62,115,Roff,1.000000000000e-06
62,116,Roff,1.000000000000e-06
62,117,Roff,1.000000000000e-06
62,118,Roff,1.000000000000e-06
62,119,Ron,1.000000000000e-03
62,120,Roff,1.000000000000e-06
62,121,Ron,1.000000000000e-03
62,122,Roff,1.000000000000e-06
62,123,Roff,1.000000000000e-06
62,124,Ron,1.000000000000e-03
